x_raw,y_raw,x_filtered,y_filtered,gaze_timestamp,record_timestamp
564.6732,1230.141,631.4085,2103.8013,390013031220073,390013108870855
623.0645,1218.3782,631.4085,2074.2473,390013109047626,390013144287573
603.7929,1196.1343,623.0645,1230.141,390013144386688,390013179108250
796.04755,1258.3254,631.4085,1258.3254,390013179205855,390013222395334
783.37335,1223.458,631.4085,1230.141,390013222528407,390013260914865
789.651,1188.7848,783.37335,1230.141,390013261251636,390013302378146
824.39966,1212.2056,783.37335,1223.458,390013302500282,390013342282938
795.808,1206.3948,789.651,1212.2056,390013342564240,390013383721011
824.215,1181.763,795.808,1212.2056,390013383872105,390013419484865
893.10095,1232.306,795.808,1212.2056,390013419615594,390013453166480
918.15497,1240.6239,824.215,1212.2056,390013453314292,390013486049240
897.94885,1167.0352,893.10095,1212.2056,390013486184344,390013541571844
931.74664,1191.8723,897.94885,1212.2056,390013541675073,390013594235125
935.7519,1217.9368,897.94885,1212.2056,390013594342000,390013630945229
953.6131,1221.5558,931.74664,1212.2056,390013631046011,390013676414604
1069.9891,1391.241,935.7519,1217.9368,390013676513615,390013712273771
1084.051,1336.3696,953.6131,1221.5558,390013712427365,390013749673875
1098.1434,1331.8606,1069.9891,1331.8606,390013749842573,390013782836844
1099.9382,1327.465,1084.051,1327.465,390013782986792,390013815724188
1110.6024,1286.526,1098.1434,1327.465,390013815889865,390013848125073
1117.9116,1267.1068,1099.9382,1327.465,390013848268042,390013881797469
1111.1263,1281.7106,1110.6024,1286.526,390013881977156,390013913695646
1103.2913,1331.1571,1103.2913,1327.465,390013914131063,390013951036531
767.0387,1411.5382,1103.2913,1327.465,390013951130959,390013983645802
736.1215,1437.4275,1103.2913,1331.1571,390013983824656,390014017327886
731.94165,1407.215,767.0387,1407.215,390014017515594,390014050756531
742.05994,1402.6716,742.05994,1402.6716,390014050952677,390014087821479
753.6354,1391.8131,753.6354,1402.6716,390014088451531,390014120492000
720.738,1399.3761,742.05994,1402.6716,390014120685854,390014151310958
677.6083,1362.8478,742.05994,1399.3761,390014151447781,390014183215386
644.5521,1368.2704,720.738,1399.3761,390014183362938,390014216226948
552.2019,1362.8358,677.6083,1368.2704,390014216356635,390014248402781
460.92722,1390.8143,644.5521,1390.8143,390014248555490,390014284366323
405.14374,1420.688,552.2019,1390.8143,390014284509917,390014317275594
382.23053,1411.0178,460.92722,1390.8143,390014317461583,390014349375594
355.97165,1401.6315,405.14374,1401.6315,390014349525021,390014381544656
396.46225,1393.2838,396.46225,1393.2838,390014381721688,390014425033510
383.7818,1377.5825,396.46225,1393.2838,390014425120646,390014455524812
361.96536,1295.5736,396.46225,1393.2838,390014456249552,390014485609135
333.9094,1276.4518,383.7818,1377.5825,390014485742833,390014522013667
319.98807,1263.9934,361.96536,1295.5736,390014522139812,390014553493458
317.2719,1217.0333,333.9094,1276.4518,390014553612833,390014584183406
304.90488,1190.4536,319.98807,1263.9934,390014584334135,390014615388198
269.9883,1222.9021,317.2719,1222.9021,390014615538615,390014645361687
249.86655,1240.8414,304.90488,1240.8414,390014645991844,390014678100854
223.9451,1262.88,269.9883,1240.8414,390014678201271,390014709139083
216.88106,1248.2173,249.86655,1240.8414,390014709287937,390014742297208
202.74005,1246.3916,223.9451,1246.3916,390014742388354,390014774031323
220.00325,1235.7023,220.00325,1240.8414,390014774188823,390014806879969
206.74245,1258.4222,220.00325,1246.3916,390014806962052,390014836947312
224.64966,1243.823,220.00325,1243.823,390014837116114,390014868234031
204.25665,1292.0823,220.00325,1246.3916,390014868381531,390014899117521
184.89293,1290.9126,220.00325,1246.3916,390014904373458,390014933996531
182.82295,1265.3226,204.25665,1265.3226,390014934144916,390014993765281
200.0886,1280.764,200.0886,1265.3226,390014993860698,390015026847781
187.06012,1285.7728,200.0886,1265.3226,390015027008979,390015057192416
182.78989,1271.334,200.0886,1271.334,390015057394656,390015088142260
239.94946,1259.4182,200.0886,1265.3226,390015088302677,390015117465750
257.58527,1246.6638,200.0886,1265.3226,390015117637416,390015148879291
258.7586,1273.1785,239.94946,1265.3226,390015149070541,390015183135021
260.97534,1305.0021,257.58527,1265.3226,390015183279968,390015215998979
271.87656,1265.258,258.7586,1265.3226,390015216220854,390015247455646
732.6882,1192.1481,260.97534,1265.3226,390015247621271,390015280266166
795.7701,1223.8586,271.87656,1265.258,390015280444396,390015313689604
812.7913,1235.9219,732.6882,1235.9219,390015313821166,390015350808562
812.68756,1219.149,795.7701,1235.9219,390015351004760,390015381405698
861.4499,1168.2024,812.68756,1235.9219,390015381570958,390015413641739
871.4862,1218.4176,812.68756,1219.149,390015413799083,390015448436166
852.2438,1165.0815,852.2438,1218.4176,390015448548666,390015481914083
836.5798,1183.0308,836.5798,1218.4176,390015482028302,390015512888718
832.29004,1187.9364,836.5798,1187.9364,390015513052468,390015545251062
817.84784,1189.9142,836.5798,1189.9142,390015545426687,390015578665489
796.7863,1160.3837,832.29004,1187.9364,390015578836583,390015613648458
765.86487,1154.1638,817.84784,1187.9364,390015613787052,390015645744656
779.15607,1177.9933,796.7863,1177.9933,390015645932312,390015678161687
960.9673,1209.23,817.84784,1187.9364,390015678327833,390015712090437
970.014,1168.1881,817.84784,1177.9933,390015712254447,390015745184552
982.4892,1196.851,960.9673,1187.9364,390015745338354,390015778675020
994.87317,1182.0225,970.014,1182.0225,390015778826374,390015810648927
1007.8426,1197.556,982.4892,1187.9364,390015810812364,390015849732468
985.08746,1191.565,985.08746,1187.9364,390015849903197,390015883742677
346.8715,1320.8575,982.4892,1191.565,390015883870020,390015918665593
250.45844,1336.6327,982.4892,1191.565,390015918775229,390015949103354
205.94257,1348.9702,346.8715,1320.8575,390015949268874,390015980595645
238.3989,1326.2261,250.45844,1326.2261,390015980773249,390016015274812
208.01022,1311.035,238.3989,1320.8575,390016015463770,390016045391374
191.54915,1352.9799,238.3989,1326.2261,390016045568979,390016085593093
188.39421,1360.6161,208.01022,1326.2261,390016085783301,390016117029291
219.19667,1359.0468,219.19667,1352.9799,390016117173354,390016149396479
217.94261,1352.7311,217.94261,1352.7311,390016149562051,390016181346374
251.20415,1360.9259,219.19667,1352.9799,390016181538406,390016213975489
589.80835,1263.122,219.19667,1352.7311,390016214105749,390016246929916
586.88257,1289.9905,251.20415,1352.7311,390016247061010,390016278877103
576.38885,1317.1044,576.38885,1317.1044,390016279012885,390016309717833
580.2162,1341.7047,576.38885,1341.7047,390016309868458,390016341882885
563.3397,1356.7405,576.38885,1341.7047,390016342791999,390016377633197
498.1549,1354.9347,576.38885,1341.7047,390016377782468,390016408434760
482.69794,1322.1841,563.3397,1341.7047,390016408841374,390016438683405
463.68533,1332.7454,498.1549,1341.7047,390016438852989,390016473089760
464.35327,1340.5961,482.69794,1340.5961,390016473246426,390016505967572
436.69193,1354.7363,464.35327,1341.7047,390016506038301,390016537346010
793.66766,1326.0237,482.69794,1340.5961,390016537646843,390016572377312
800.373,1321.0615,482.69794,1340.5961,390016572468041,390016604353458
776.8477,1295.4171,776.8477,1326.0237,390016604504864,390016636882207
805.048,1315.3992,776.8477,1321.0615,390016637063457,390016668358405
759.73016,1323.3744,776.8477,1323.3744,390016668461530,390016697508249
817.32446,1334.7728,776.8477,1323.3744,390016698255280,390016733019707
770.64545,1447.8616,776.8477,1323.3744,390016733524603,390016764468614
688.92773,1667.8213,776.8477,1334.7728,390016765575541,390016808729812
655.75433,1389.8284,770.64545,1389.8284,390016808883978,390016844296791
746.22424,1823.4208,746.22424,1389.8284,390016844457468,390016880130801
845.6891,1902.5186,770.64545,1389.8284,390016880318509,390016911849134
849.31793,1910.4971,770.64545,1823.4208,390016912069968,390016944987312
891.8818,1929.1875,845.6891,1902.5186,390016945144447,390016978749916
900.7511,1764.7448,849.31793,1823.4208,390016978918614,390017011446062
919.14813,1587.5756,891.8818,1823.4208,390017011633301,390017045937884
962.317,1734.292,900.7511,1764.7448,390017046083978,390017080661686
1079.7167,1749.3809,919.14813,1749.3809,390017080832624,390017112981426
1107.065,1730.3907,962.317,1749.3809,390017113150489,390017145349186
1115.9391,1679.2008,1079.7167,1749.3809,390017145503509,390017177901218
1091.2982,1662.9618,1091.2982,1730.3907,390017178012728,390017213333353
805.2285,1324.7625,1079.7167,1679.2008,390017213504343,390017245466478
810.08716,1785.6385,1079.7167,1730.3907,390017245612832,390017289862155
886.40704,1902.1112,886.40704,1730.3907,390017289965072,390017319297363
855.8089,1846.6583,886.40704,1785.6385,390017319421947,390017349489551
841.88904,1844.3104,886.40704,1844.3104,390017349609863,390017382562780
833.77045,1814.6433,855.8089,1814.6433,390017382705697,390017414246738
