accuracy,precision,gt_x,gt_y
1.324548312858253,0.0015320510011925903,0.832784372524295,2.8122866502042485
1.1645439390115815,0.016361431691366547,7.0350451337687305,5.788671013139736
1.1986222366209236,0.014826258356885943,7.105943343028081,8.553765022780349
1.7449640008260856,0.015042908332152119,6.396178768483018,4.671533833390547
1.6787524773078573,0.10304451659489677,2.698804232439988,3.8215457761149967
1.4390686580372638,0.015877211401676142,0.9623274114594541,5.784546364347558
1.5388680975418314,0.05988601987765905,2.8839263066165626,7.5611191035164955
1.3536516301631134,0.025159072272532387,6.1660619265347245,12.402236991945047
1.2484249892330006,0.03572505684630609,0.39827252167290605,7.329127734186245
2.028438214221813,0.009570048313816948,5.901546986143713,6.17417859047811
1.5009824480467708,0.00850266411254991,6.665390450584523,7.640246731610843
0.8205732114632512,0.00867405399887515,2.5675946165776935,13.024318078222926
0.7460028848629726,0.06946682878774717,3.7211086799311412,13.734789855992473
0.797575525871328,0.038817715131472204,1.0241502689704156,13.211728311385249
1.6069305508153242,0.0025050730392851103,4.357263491736015,10.954294246760028
1.4079392183192272,0.022104417668883845,1.2205379591741605,14.185178854687221
0.21304998506994538,0.012073951028430362,2.3805574486580183,0.7916435834426058
0.31407451782157164,0.06711458655494704,6.60196261433158,6.6369537471295095
0.7076977335511303,0.011347002653671306,6.3053639954067755,7.291142215703197
0.5378372043688018,0.0044812051466683,0.8988496251765028,1.1024495823779803
0.5330604587866593,0.021581133854869133,3.983931006342337,11.354881147128967
0.8359569071093221,0.027557172529357053,5.083212424152113,6.5881085864254
0.32526390465513116,0.06578971045393624,1.3263569264494806,11.701275238019855
0.8485880638017654,0.03574688843248229,3.5389630519871353,4.954253470944102
