accuracy,precision,gt_x,gt_y
0.3172385906089482,0.03045563708454254,6.792281136074408,4.720748957217382
0.7057841767146013,0.018325120902944494,1.4612933352914177,14.571464562097104
0.2784548460853765,0.1090818276503363,4.484598657122554,11.726148657629983
0.8743480370529858,0.016859621849403417,5.310620042250594,14.987653632144696
1.0297249876721275,0.0,1.7981107728224535,5.3888563758261645
0.24554009022710763,0.130270602613593,2.872442184902567,1.0959636642507886
0.314849553650464,0.031091522935101763,4.008158004230239,1.8879883990794664
1.132397183506166,0.011757519484947113,5.867129154355807,5.421135538897009
1.201835805789422,0.014657720245622525,0.552601635683689,0.9569454671270501
1.0265100676309598,0.05269119540975824,6.50474320592622,9.621212669048372
1.021482193505974,0.003935914406188075,6.04947759723647,12.451922432159135
0.6017500065488773,0.002044440513355856,6.195011018000204,13.13949033399421
0.2642568100269187,0.0,2.604756616680849,3.1561502833875696
0.6670858757259237,0.01376183533306674,1.5847310964847068,14.964049807539903
1.1145185196359833,0.030512327744394375,4.497993761466069,8.29100934030367
0.6769936749879573,0.03849360653004492,2.263550839476445,6.9242944103295585
0.3245762669433033,0.007406138555946169,7.045148195393784,3.536261433852656
0.3388955835976719,0.17777584405668134,3.1075536187402903,6.151578230297466
0.15968364984787273,0.11228058647181773,2.6006724308939075,1.9940328057092374
0.4012405475476401,0.006867474601042697,6.618183698150603,4.247612581832775
0.21901752219123996,0.2179019335819534,3.900223046794832,4.232280090233441
0.6493639788217963,0.018097551426248422,4.613079863938327,5.30724686346024
0.5074743954161771,0.028745150866393173,2.770958044305504,6.401253673163314
0.2735790424356826,0.08576336507311727,3.4047417713525956,0.54118284728786
