accuracy,precision,gt_x,gt_y
0.2321465473626426,0.01816972051584843,1.5352989982694478,11.69547644299281
0.12848052331825052,0.10479143846261249,2.465278455110417,9.859515174001588
0.9342337515843151,0.0,4.3957396778138635,5.958724429469343
0.7972193927592689,0.0021599837419438543,6.995665050851563,5.630511266516192
0.4194004763328251,0.02831804791294119,0.8964179700119622,7.808078186128322
0.6071416176764556,0.04909036941326501,1.6447051176997793,5.482128288308246
0.34734159806114306,0.014205082319636495,1.7066164326712896,8.669088729433515
0.3322463957394835,0.023193713243732338,1.6639536255597753,8.269862158156803
0.7226967637405302,0.03409690529322213,6.169093461689278,9.349678975323107
0.5859619161720072,0.018771971642831252,1.992186030155504,5.761647263891344
1.5889383413524352,0.006709182221932796,2.784348969016879,2.7182963693499924
1.5536565453128899,0.009607976260685562,6.436240199957659,4.725936763911932
0.8778061710905709,0.045796485536361196,6.9189623603273445,7.259011433563925
0.617029050426934,0.004113090460092185,5.587240430654795,7.266161688937863
1.2391686370267727,0.021500001456893687,1.6672932886772165,2.4233812518644977
0.06548905073904408,0.03352050029154223,4.00230233960129,9.818759195917972
0.2593110192401695,0.031393827763124146,1.2502110177412358,12.975811498927277
0.42856755769255683,0.011920014961215496,0.6909368391600726,1.470424741725994
0.5266172836199221,0.019663587224466927,6.819778319260234,6.804873002225809
0.9466674654359151,0.01760499624346855,7.015174271831147,5.6256423253270125
0.6960184908922756,0.022146635368206668,5.373791756127448,6.923790597373386
0.5615674646149322,0.0026589539974817135,1.1924989312183722,7.365965091253938
0.527883790111752,0.0,5.416894794984917,8.075584787260098
0.15267062302955467,0.0,5.184713351796298,13.809728707443755
