x_raw,y_raw,x_filtered,y_filtered,gaze_timestamp,record_timestamp
219.7348,670.3434,194.62979,1983.2295,612092961903013,612093013664627
233.00066,663.35114,194.62979,1983.2295,612093013855617,612093073942284
214.45183,669.8442,214.45183,670.3434,612093074090357,612093118675930
204.72708,663.0563,204.72708,669.8442,612093119396242,612093159812440
334.31287,543.4902,214.45183,669.8442,612093159965096,612093207846763
241.17184,679.9744,214.45183,669.8442,612093207976346,612093254592857
205.35278,733.0307,214.45183,669.8442,612093254763742,612093305174107
285.12332,677.96094,214.45183,677.96094,612093305309159,612093341722127
544.2116,673.0109,214.45183,673.0109,612093341873065,612093379089159
715.824,741.52094,285.12332,677.96094,612093379257440,612093413516346
727.16486,791.3045,544.2116,677.96094,612093413667648,612093445553117
716.4438,800.79614,715.824,741.52094,612093445716502,612093479338013
755.17303,1067.2236,716.4438,791.3045,612093479502336,612093528058325
539.9004,1345.7742,715.824,800.79614,612093528225148,612093572770252
290.02637,1320.6757,715.824,1067.2236,612093572928898,612093607916554
722.94104,1639.1261,715.824,1320.6757,612093608104992,612093643269940
633.10205,1227.352,715.824,1227.352,612093643414627,612093675247856
600.4344,1083.2432,715.824,1227.352,612093675378950,612093707673065
567.7859,922.86896,633.10205,1227.352,612093707806450,612093741025773
603.76984,869.5969,603.76984,1083.2432,612093741198742,612093774604002
614.7117,883.8111,614.7117,922.86896,612093774751033,612093808103846
599.8462,838.1275,603.76984,883.8111,612093808288273,612093839177961
423.32077,819.7864,603.76984,883.8111,612093839350148,612093871538742
298.9984,886.97253,599.8462,883.8111,612093871706450,612093911907960
327.43674,813.5523,423.32077,883.8111,612093912169419,612093945217492
245.91548,789.1632,327.43674,883.8111,612093945356606,612093979551971
300.02222,796.78455,327.43674,813.5523,612093979675825,612094015052283
273.83734,819.0329,300.02222,819.0329,612094015198481,612094061431763
292.4463,904.98895,300.02222,819.0329,612094061575617,612094095955200
284.50482,790.5425,292.4463,819.0329,612094096155304,612094129665721
237.74564,820.823,292.4463,819.0329,612094133502804,612094173113533
167.63322,866.39716,284.50482,819.0329,612094173225773,612094207731606
195.0477,1021.2847,237.74564,820.823,612094207880617,612094242239627
173.1882,950.5404,195.0477,866.39716,612094242408429,612094280633117
138.41736,1010.4454,195.0477,950.5404,612094280793429,612094318838325
115.88493,1013.516,173.1882,950.5404,612094319025669,612094353042960
140.36856,1137.1583,140.36856,1010.4454,612094353203585,612094388722387
130.78265,1060.827,140.36856,1013.516,612094388903429,612094423272648
147.00304,1157.9895,140.36856,1060.827,612094423442179,612094456324054
132.38518,1212.5071,140.36856,1060.827,612094456621762,612094492087648
114.854095,1258.4567,140.36856,1157.9895,612094492447492,612094522965304
146.1917,1205.4188,140.36856,1205.4188,612094523084939,612094553748169
344.76688,1233.6154,140.36856,1205.4188,612094553936971,612094586736085
388.96732,1232.3995,146.1917,1205.4188,612094586942648,612094624547491
424.2108,1289.5863,344.76688,1232.3995,612094624700200,612094657257544
381.37488,1220.5758,381.37488,1220.5758,612094657441502,612094689447908
434.1461,1203.4795,381.37488,1220.5758,612094689645252,612094725619575
434.36423,1202.2587,381.37488,1220.5758,612094725823794,612094758725356
483.75308,1322.0786,434.1461,1220.5758,612094758900512,612094792776346
547.3955,1377.2435,434.36423,1220.5758,612094792929158,612094824069627
598.1409,1323.2987,483.75308,1322.0786,612094824191241,612094855112283
597.3113,1474.644,547.3955,1323.2987,612094855283168,612094885834731
621.10486,1321.25,597.3113,1322.0786,612094885987127,612094919070148
614.68365,1243.3945,597.3113,1322.0786,612094920946137,612094956208325
620.6886,1306.9905,614.68365,1321.25,612094956350095,612094987596554
714.9601,1357.5475,614.68365,1322.0786,612094987706554,612095018376606
692.11334,1304.4083,620.6886,1321.25,612095018568585,612095057202075
709.81396,1335.2983,692.11334,1322.0786,612095057357075,612095085924262
732.63715,1443.782,692.11334,1322.0786,612095086116554,612095127591710
471.93033,1445.1719,692.11334,1335.2983,612095127749366,612095159947700
332.5821,1496.1888,692.11334,1443.782,612095160116137,612095191858325
303.82913,1434.737,471.93033,1434.737,612095192088845,612095224676450
259.10098,1518.331,332.5821,1443.782,612095224829210,612095255829366
305.678,1482.8878,305.678,1443.782,612095255979783,612095286847752
