accuracy,precision,gt_x,gt_y
0.2813337111886593,0.0005122546818535663,7.003767370533913,1.7989180888106273
1.575724814367943,0.0321158720633414,2.2616021716391,11.150152983171168
1.3728700007364647,0.014645595731336032,5.210164296715792,10.032771571819662
0.8771081969551139,0.0849016448197934,2.4796606378247055,6.728126973359626
0.45394076658624727,0.056061205880365346,1.491884611076786,14.815934938325558
0.7214805964225599,0.027020627219461996,4.251728054260657,14.067807150072737
0.9673716657349626,0.040356212625194766,0.6999342167875436,9.439990091285496
0.4411752263806921,0.04323474990461922,4.176975264907859,13.782200121922418
0.7642570550411765,0.02142604383939279,6.421333644706127,3.8696061892991525
1.0465130257688788,0.03313862380818448,2.007084842809792,9.88273150265634
1.0847064268011521,0.06616931646536973,2.978293218863818,12.399263233412942
0.17417588072365658,0.06369033261921131,5.877292512313379,10.026855436469715
0.5167070019793295,0.003383011026256389,2.064245834557136,6.6262748908710565
0.2921225080901403,0.01731459576025998,2.064988575744085,2.1529711599521195
0.015538181904849267,0.07379758548262534,2.6275500007445327,14.916365974926913
0.2241316601553315,0.0,2.9405975276993024,14.37408313033298
0.7875644026157133,0.0111158410791338,4.43632527627007,2.510946263165434
0.5838821472627318,0.008566859403325699,6.957170638836838,8.349573076809754
0.7713958583107136,0.09841448978078553,3.606601833362432,8.716059651363766
0.036450812236433566,0.07545820770762665,1.2386028089156567,14.340916751622999
0.021562351243514164,0.20741365043735868,5.26615396368538,13.468394576872349
1.047262243857544,0.0978471274927177,1.7771468343022685,5.558332641497784
0.9015689448452985,0.012100185703560256,0.9666842325953688,3.430788583749198
0.4791744380661075,0.0439752030501509,6.002506754203534,12.097110537522516
