phone_timestamp,left_x,left_y,right_x,right_y
11425539006,-32768.0,-32768.0,-32768.0,-32768.0
11426251506,-32768.0,-32768.0,-32768.0,-32768.0
11428847704,-32768.0,-32768.0,-32768.0,-32768.0
11430919735,-32768.0,-32768.0,-32768.0,-32768.0
11431109371,-32768.0,-32768.0,-32768.0,-32768.0
11435498902,-32768.0,-32768.0,-32768.0,-32768.0
11435842600,-32768.0,-32768.0,-32768.0,-32768.0
11438783121,-32768.0,-32768.0,-32768.0,-32768.0
11442373329,-32768.0,-32768.0,-32768.0,-32768.0
11442604318,-32768.0,-32768.0,-32768.0,-32768.0
11448496714,-32768.0,-32768.0,-32768.0,-32768.0
11449254423,-32768.0,-32768.0,-32768.0,-32768.0
11453579996,-32768.0,-32768.0,-32768.0,-32768.0
11454157391,-32768.0,-32768.0,-32768.0,-32768.0
11458438121,-32768.0,-32768.0,-32768.0,-32768.0
11458714110,-32768.0,-32768.0,-32768.0,-32768.0
11464138850,-32768.0,-32768.0,-32768.0,-32768.0
11465969579,-32768.0,-32768.0,-32768.0,-32768.0
11466143798,-32768.0,-32768.0,-32768.0,-32768.0
11466246037,-32768.0,-32768.0,-32768.0,-32768.0
11467755412,-32768.0,-32768.0,-32768.0,-32768.0
11467904579,-32768.0,-32768.0,-32768.0,-32768.0
11472433016,-32768.0,-32768.0,-32768.0,-32768.0
11473145985,-32768.0,-32768.0,-32768.0,-32768.0
11475019318,-32768.0,-32768.0,-32768.0,-32768.0
11475161037,-32768.0,-32768.0,-32768.0,-32768.0
11480998329,-32768.0,-32768.0,-32768.0,-32768.0
11481313850,-32768.0,-32768.0,-32768.0,-32768.0
11481433068,-32768.0,-32768.0,-32768.0,-32768.0
11485199058,-32768.0,-32768.0,-32768.0,-32768.0
11485794162,-32768.0,-32768.0,-32768.0,-32768.0
11492538798,-32768.0,-32768.0,-32768.0,-32768.0
11493368433,-32768.0,-32768.0,-32768.0,-32768.0
11493612131,-32768.0,-32768.0,-32768.0,-32768.0
11496017964,-32768.0,-32768.0,-32768.0,-32768.0
11496649162,-32768.0,-32768.0,-32768.0,-32768.0
11498700204,-32768.0,-32768.0,-32768.0,-32768.0
11500710881,-32768.0,-32768.0,-32768.0,-32768.0
11500880673,-32768.0,-32768.0,-32768.0,-32768.0
11505528954,-32768.0,-32768.0,-32768.0,-32768.0
11506089579,-32768.0,-32768.0,-32768.0,-32768.0
11508590881,-32768.0,-32768.0,-32768.0,-32768.0
11513233173,-32768.0,-32768.0,-32768.0,-32768.0
11513498954,-32768.0,-32768.0,-32768.0,-32768.0
11515010777,-32768.0,-32768.0,-32768.0,-32768.0
11515355568,-32768.0,-32768.0,-32768.0,-32768.0
11520304214,-32768.0,-32768.0,-32768.0,-32768.0
11523295673,-32768.0,-32768.0,-32768.0,-32768.0
11523742860,-32768.0,-32768.0,-32768.0,-32768.0
11525249943,-32768.0,-32768.0,-32768.0,-32768.0
11525615360,-32768.0,-32768.0,-32768.0,-32768.0
11529015100,-32768.0,-32768.0,-32768.0,-32768.0
11531474527,-32768.0,-32768.0,-32768.0,-32768.0
11531676402,-32768.0,-32768.0,-32768.0,-32768.0
11536441141,-32768.0,-32768.0,-32768.0,-32768.0
11536933693,-32768.0,-32768.0,-32768.0,-32768.0
11541475204,-32768.0,-32768.0,-32768.0,-32768.0
11541699058,-32768.0,-32768.0,-32768.0,-32768.0
11546792391,-32768.0,-32768.0,-32768.0,-32768.0
11547676089,-32768.0,-32768.0,-32768.0,-32768.0
11548759162,-32768.0,-32768.0,-32768.0,-32768.0
11552009006,-32768.0,-32768.0,-32768.0,-32768.0
11552532027,-32768.0,-32768.0,-32768.0,-32768.0
11556444266,-32768.0,-32768.0,-32768.0,-32768.0
11556684527,-32768.0,-32768.0,-32768.0,-32768.0
11558799787,-32768.0,-32768.0,-32768.0,-32768.0
11562250516,-32768.0,-32768.0,-32768.0,-32768.0
11563143954,-32768.0,-32768.0,-32768.0,-32768.0
11565772860,-32768.0,-32768.0,-32768.0,-32768.0
11565921975,-32768.0,-32768.0,-32768.0,-32768.0
11568593798,-32768.0,-32768.0,-32768.0,-32768.0
11572214631,-32768.0,-32768.0,-32768.0,-32768.0
11572451610,-32768.0,-32768.0,-32768.0,-32768.0
11578841923,-32768.0,-32768.0,-32768.0,-32768.0
11579254943,-32768.0,-32768.0,-32768.0,-32768.0
11582591558,-32768.0,-32768.0,-32768.0,-32768.0
11587488225,-32768.0,-32768.0,-32768.0,-32768.0
11587864683,-32768.0,-32768.0,-32768.0,-32768.0
11587968433,-32768.0,-32768.0,-32768.0,-32768.0
11588070204,-32768.0,-32768.0,-32768.0,-32768.0
11589781662,-32768.0,-32768.0,-32768.0,-32768.0
11590662339,-32768.0,-32768.0,-32768.0,-32768.0
11590794370,-32768.0,-32768.0,-32768.0,-32768.0
11595765829,-32768.0,-32768.0,-32768.0,-32768.0
11596384527,-32768.0,-32768.0,-32768.0,-32768.0
11598762131,-32768.0,-32768.0,-32768.0,-32768.0
11600684058,-32768.0,-32768.0,-32768.0,-32768.0
11600840308,-32768.0,-32768.0,-32768.0,-32768.0
11605210100,-32768.0,-32768.0,-32768.0,-32768.0
11605482391,-32768.0,-32768.0,-32768.0,-32768.0
11608585360,-32768.0,-32768.0,-32768.0,-32768.0
11611408850,-32768.0,-32768.0,-32768.0,-32768.0
11611990725,-32768.0,-32768.0,-32768.0,-32768.0
11616208120,-32768.0,-32768.0,-32768.0,-32768.0
11616919631,-32768.0,-32768.0,-32768.0,-32768.0
11618974631,-32768.0,-32768.0,-32768.0,-32768.0
11621496089,-32768.0,-32768.0,-32768.0,-32768.0
11621762287,-32768.0,-32768.0,-32768.0,-32768.0
11625829423,-32768.0,-32768.0,-32768.0,-32768.0
11629728277,-32768.0,-32768.0,-32768.0,-32768.0
11629881350,-32768.0,-32768.0,-32768.0,-32768.0
11631907704,-32768.0,-32768.0,-32768.0,-32768.0
11632038381,-32768.0,-32768.0,-32768.0,-32768.0
11638810360,-32768.0,-32768.0,-32768.0,-32768.0
11641071350,-199.5,303.3,-208.4,252.9
11641225256,-32768.0,-32768.0,-32768.0,-32768.0
11667899631,-197.3,338.8,-209.4,284.9
11668144475,182.0,382.1,189.9,379.5
11669090933,185.2,389.9,195.7,375.5
11669388745,184.9,397.0,196.8,375.6
11669650048,186.6,397.0,196.7,377.1
11670037600,187.3,398.4,196.5,379.7
11670319006,187.7,398.4,196.4,379.6
11670600933,188.1,398.3,195.6,382.9
11670853277,187.9,401.1,194.8,384.7
11671203902,187.8,400.8,193.2,385.8
11671490568,187.7,400.6,192.9,387.1
11671745725,187.8,399.6,193.9,387.0
11672002756,187.9,399.6,193.5,385.1
11672402027,187.8,399.5,193.5,383.8
11672648589,187.7,399.3,193.6,383.7
11672904370,187.4,398.5,193.7,383.6
11679290256,187.1,398.3,194.4,383.5
11680018016,186.7,398.1,194.1,384.2
11681626245,186.3,398.0,192.7,384.0
11682575777,186.3,397.9,191.3,383.5
11682930464,186.3,397.1,191.2,383.5
11687621818,185.2,397.3,193.4,383.6
11688218693,185.1,397.6,193.3,383.9
11688645412,184.8,398.6,193.1,384.2
11692702235,184.7,398.6,193.3,384.1
11693266298,183.9,397.8,193.4,382.2
11696841037,183.8,397.8,191.6,382.1
11697070308,185.7,397.8,191.6,381.8
11698506454,185.5,397.8,191.5,381.8
11705575516,185.4,397.5,191.2,383.5
11706086975,187.0,397.6,191.2,383.5
11706485308,186.8,397.5,191.2,382.5
11706603016,186.8,394.3,191.7,382.4
11708441818,187.9,394.2,192.2,382.3
11712964735,188.1,394.7,192.1,381.9
11713574683,188.3,395.1,191.0,381.3
11720293902,188.3,395.1,191.0,381.3
11721081923,187.5,394.8,190.6,381.4
11721582287,187.5,393.9,190.6,381.4
11724022339,187.3,393.9,190.4,381.4
11724235933,187.2,393.9,190.4,381.4
11726588537,188.8,392.4,190.3,381.4
11729748902,188.8,392.3,190.2,381.6
11729904266,188.0,393.4,190.2,381.6
11732457131,188.0,393.5,189.6,381.2
11732719527,189.2,393.7,189.9,381.2
11736274579,189.6,393.7,189.7,382.6
11736617548,189.6,392.8,189.1,382.5
11739119787,189.0,391.9,189.0,378.8
11742214423,189.0,390.2,187.8,378.6
11742485725,189.4,390.2,187.8,378.6
11746988954,189.3,390.7,187.1,379.2
11747581037,189.3,390.7,187.1,379.2
11748891870,188.8,390.9,187.8,380.1
11753277808,188.9,391.2,189.3,380.3
11754187912,188.9,392.2,189.8,375.9
11756618381,188.9,392.2,187.4,376.0
11756842131,188.9,390.5,186.6,376.2
11758532027,186.8,390.2,185.6,376.1
11763291610,186.9,388.2,185.7,375.6
11763594162,188.0,388.7,187.5,375.7
11766396089,188.0,388.7,187.5,375.8
11766578225,186.3,388.6,187.3,375.8
11768849110,186.4,387.3,187.3,376.3
11772340881,187.5,387.2,187.3,376.9
11772538120,187.6,387.3,187.3,377.5
11779769475,185.4,388.3,185.9,377.5
11780373381,185.4,388.4,183.6,374.9
11781616818,185.5,387.9,183.9,372.8
11783322287,185.5,388.5,185.3,372.9
11784472235,185.4,388.6,185.0,375.5
11784841402,185.4,384.7,185.7,375.5
11788881662,185.4,384.7,185.8,374.6
11789457235,183.7,385.9,185.7,374.6
11792445933,183.7,385.9,185.6,374.6
11792744110,184.1,385.9,185.6,374.6
11796584891,184.1,387.2,185.0,374.5
11797114995,183.3,387.2,183.8,376.0
11799977339,182.7,382.9,184.1,376.0
11800176245,182.7,382.9,184.5,373.2
11804589422,182.5,382.9,184.6,372.6
11805219422,182.5,383.7,184.7,372.2
11808378485,182.5,383.7,184.4,372.2
11808591141,182.6,382.4,184.3,370.3
11813988016,182.9,382.4,184.7,367.8
11814578537,182.9,382.4,184.7,367.8
11816812704,181.9,382.4,183.1,368.0
11816969214,180.9,382.4,183.1,368.0
11819304527,181.0,383.0,181.1,365.5
11822643693,182.6,383.0,181.2,365.6
11823295047,182.6,383.1,183.9,365.6
11828830568,182.2,383.2,184.0,365.7
11829561297,180.8,383.3,183.7,365.4
11829855672,180.8,383.4,183.4,365.5
11832559475,181.9,383.5,183.5,365.4
11832843277,181.9,383.3,184.6,365.5
11836340620,182.3,383.2,185.8,369.3
11836752339,182.3,383.3,186.1,367.8
11839753381,181.8,382.3,185.8,368.2
11842533537,181.7,382.4,185.5,368.2
11846592912,181.5,381.9,185.4,366.7
11846855412,181.2,381.9,185.4,366.4
11847081089,181.1,383.1,185.5,366.3
11848717131,180.9,383.2,185.5,366.4
11852690360,181.4,381.8,185.5,366.5
11853222391,181.8,382.5,185.5,366.6
11856524839,181.8,382.5,185.9,365.8
11856762547,181.6,381.5,185.9,365.9
11859125256,181.6,381.6,186.1,364.6
11863110568,181.6,382.0,187.0,364.0
11863886662,180.8,382.4,187.0,364.0
11866375308,180.7,382.4,186.2,366.7
11866523537,180.7,382.3,186.2,365.9
11868744318,180.7,382.4,186.3,365.2
11872691922,181.1,382.4,186.3,365.2
11873376141,181.4,380.6,184.1,366.4
11876376610,181.5,380.7,182.6,368.6
11876985412,179.8,380.7,182.6,368.7
11881035985,180.0,375.0,181.7,368.7
11883404683,181.7,375.1,181.6,370.2
11883611818,184.1,371.7,182.8,372.0
11888054214,184.4,362.6,181.8,372.0
11888859266,184.0,362.7,180.9,372.0
11889204318,182.0,422.5,178.8,377.6
11892916818,187.3,532.0,174.0,387.8
11893526714,208.9,697.8,166.7,449.8
11897622704,205.8,830.3,147.9,644.5
11898002808,-32768.0,-32768.0,140.4,748.6
11898529683,-32768.0,-32768.0,27.0,801.0
11902859006,-32768.0,-32768.0,-74.4,852.7
11903464162,-32768.0,-32768.0,-74.1,852.4
11906339162,-32768.0,-32768.0,-32768.0,-32768.0
11906556402,-32768.0,-32768.0,-32768.0,-32768.0
11908547704,-32768.0,-32768.0,-32768.0,-32768.0
11912690777,-32768.0,-32768.0,-32768.0,-32768.0
11913303693,-32768.0,-32768.0,-32768.0,-32768.0
11916484787,-32768.0,-32768.0,-32768.0,-32768.0
11916759162,-32768.0,-32768.0,-32768.0,-32768.0
11918732600,-32768.0,-32768.0,-32768.0,-32768.0
11923106245,-32768.0,-32768.0,-32768.0,-32768.0
11923391089,-32768.0,-32768.0,-32768.0,-32768.0
11926356610,-32768.0,-32768.0,-32768.0,-32768.0
11926824058,-32768.0,-32768.0,-32768.0,-32768.0
11929004162,-32768.0,-32768.0,-32768.0,-32768.0
11932227964,-32768.0,-32768.0,-32768.0,-32768.0
11932427808,-32768.0,-32768.0,-32768.0,-32768.0
11936367860,-32768.0,-32768.0,-32768.0,-32768.0
11936877495,-32768.0,-32768.0,-32768.0,-32768.0
11938671506,-32768.0,-32768.0,-32768.0,-32768.0
11942804006,-32768.0,-32768.0,-32768.0,-32768.0
11943525777,-32768.0,-32768.0,-32768.0,-32768.0
11950319891,-32768.0,-32768.0,-32768.0,-32768.0
11950557704,-32768.0,-32768.0,-32768.0,-32768.0
11955115412,-32768.0,-32768.0,-32768.0,-32768.0
11957675516,-32768.0,-32768.0,-32768.0,-32768.0
11957984787,-32768.0,-32768.0,-32768.0,-32768.0
11958426870,-32768.0,-32768.0,-32768.0,-32768.0
11958556714,-32768.0,-32768.0,-32768.0,-32768.0
11958694006,-32768.0,-32768.0,-32768.0,-32768.0
11962708120,-32768.0,-32768.0,-32768.0,-32768.0
11963455985,-32768.0,-32768.0,-32768.0,-32768.0
11966234995,-32768.0,-32768.0,-32768.0,-32768.0
11966429214,-32768.0,-32768.0,-32768.0,-32768.0
11968834735,-32768.0,-32768.0,-32768.0,-32768.0
11972370933,-32768.0,-32768.0,-32768.0,-32768.0
11972707547,-32768.0,-32768.0,-32768.0,-32768.0
11976595829,-32768.0,-32768.0,-32768.0,-32768.0
11977145985,-32768.0,-32768.0,-32768.0,-32768.0
11979489474,-32768.0,-32768.0,143.0,1055.3
11984838693,-32768.0,-32768.0,-32768.0,-32768.0
11989501349,-32768.0,-32768.0,24.1,994.1
11989763120,-32768.0,-32768.0,15.3,940.2
11989910620,-32768.0,-32768.0,7.3,884.4
11990992964,-32768.0,-32768.0,7.6,884.4
11991148329,-32768.0,-32768.0,19.7,793.0
11994686714,-32768.0,-32768.0,33.0,702.9
11995357652,-32768.0,-32768.0,206.1,568.9
11998797391,-155.6,781.3,206.3,569.1
11999090204,-155.4,781.5,226.3,468.9
12002402027,124.8,659.0,237.7,369.9
12002555777,126.7,599.4,236.9,327.1
12006693172,136.0,491.4,236.9,327.5
12007199891,137.3,453.0,230.9,332.2
12008462860,162.3,380.3,219.7,354.1
12012628068,162.0,359.1,215.6,360.8
12013309683,162.8,338.3,215.1,361.0
12016616610,167.7,338.6,214.6,361.0
12017059995,168.2,325.2,212.9,361.0
12019304579,168.2,325.2,211.8,370.2
12023448329,177.9,339.3,210.6,373.2
12023755568,178.2,341.0,209.8,376.3
12026635620,178.2,342.6,209.8,376.3
12027030568,176.6,363.4,209.6,376.3
12029139110,176.8,363.5,208.2,386.0
12032527443,177.0,363.5,205.9,389.8
12032765308,179.8,363.8,205.6,389.6
12036789683,179.8,363.8,205.6,389.7
12037264787,179.7,363.9,201.8,392.2
12038701454,179.9,364.9,201.7,393.1
12043476610,180.0,365.0,201.7,393.9
12049358954,180.3,365.1,199.6,394.6
12049903329,180.3,365.2,199.4,396.0
12050014839,180.3,364.5,201.2,398.5
12051479943,182.1,364.7,201.2,398.6
12055022339,182.1,364.9,200.9,394.4
