x_raw,y_raw,x_filtered,y_filtered,gaze_timestamp,record_timestamp
488.21274,922.43146,658.3485,725.8698,484774713642883,484774788687518
424.8494,959.3485,658.3485,725.8698,484774788889029,484774836488873
115.82376,948.3555,488.21274,922.43146,484774836646893,484774876463091
107.17384,964.575,424.8494,948.3555,484774876790123,484774918829185
171.62679,954.4472,171.62679,948.3555,484774918927623,484774957375435
154.98296,906.82776,171.62679,948.3555,484774957487154,484774991303664
291.07108,988.63794,171.62679,948.3555,484774991417883,484775026262831
799.9753,993.659,171.62679,948.3555,484775026597258,484775061398300
803.97516,968.30096,291.07108,968.30096,484775061515279,484775099202623
812.0192,964.5334,799.9753,964.5334,484775099299393,484775137581477
817.3439,979.4154,803.97516,968.30096,484775137668091,484775169792154
822.8285,931.4615,812.0192,964.5334,484775169918872,484775205442362
807.73285,936.4033,807.73285,964.5334,484775205553820,484775242836945
818.31805,973.3364,812.0192,964.5334,484775243321997,484775292949185
829.8958,1014.8378,812.0192,964.5334,484775293052518,484775328095018
592.57104,1057.5417,812.0192,973.3364,484775328265435,484775371111164
616.06696,1054.6886,812.0192,1014.8378,484775371240539,484775407272258
582.0382,1037.8073,616.06696,1037.8073,484775407378091,484775439416060
554.19305,1023.4067,616.06696,1023.4067,484775439600383,484775477118820
599.46814,1027.1003,599.46814,1027.1003,484775477211060,484775509561320
594.8635,1002.94885,599.46814,1023.4067,484775509730435,484775544756268
363.69183,1026.6573,599.46814,1026.6573,484775544918664,484775579448820
290.84915,1036.6783,594.8635,1026.6573,484775579615643,484775614654289
289.74197,1021.8214,363.69183,1026.6573,484775614767362,484775647056476
309.05115,998.2094,309.05115,1026.6573,484775647130695,484775677699549
293.24487,1015.77985,309.05115,1021.8214,484775677871112,484775709264497
253.55124,1006.9295,309.05115,1015.77985,484775709471685,484775744459914
232.69037,1031.2861,293.24487,1021.8214,484775744637310,484775775923716
204.787,1064.8396,253.55124,1021.8214,484775776237674,484775809304028
190.64531,1108.9392,232.69037,1031.2861,484775809418247,484775839894966
229.42238,1109.0408,229.42238,1064.8396,484775840144393,484775872187570
185.21808,1151.9613,229.42238,1108.9392,484775872772622,484775902942622
147.73616,1171.5493,229.42238,1109.0408,484775903114133,484775935331633
111.071815,1191.1187,185.21808,1151.9613,484775935515643,484775967561528
87.941666,1170.2725,147.73616,1170.2725,484775967725851,484775998731841
79.997444,1220.1368,111.071815,1170.2725,484775998849914,484776032273455
77.74137,1190.1226,87.941666,1170.2725,484776032415226,484776064698872
645.4931,1195.0059,111.071815,1190.1226,484776064935122,484776098948195
672.68176,1143.83,111.071815,1170.2725,484776099048768,484776134595070
688.0867,1193.7528,645.4931,1190.1226,484776134769810,484776169662466
684.27386,1153.2877,672.68176,1170.2725,484776170655591,484776207538351
677.089,1145.1925,677.089,1170.2725,484776207708976,484776241690382
645.08936,1221.8018,672.68176,1170.2725,484776241875382,484776274635018
636.1111,1186.64,672.68176,1170.2725,484776274760330,484776310865955
628.92816,1210.7926,645.08936,1186.64,484776311048455,484776342147622
604.83496,1208.3694,636.1111,1186.64,484776342354966,484776374243820
228.5446,1338.9047,628.92816,1208.3694,484776374433612,484776405458716
217.68816,1342.6478,604.83496,1208.3694,484776405646893,484776436448559
209.50764,1344.7277,228.5446,1338.9047,484776436600434,484776469011684
264.20438,1264.0553,264.20438,1264.0553,484776469192049,484776500602466
215.28629,1326.0698,228.5446,1326.0698,484776500764862,484776534489809
231.33069,1311.0133,231.33069,1311.0133,484776534673559,484776569491320
262.05658,1322.0109,231.33069,1322.0109,484776569658872,484776620425278
347.0842,1268.1466,231.33069,1311.0133,484776620535487,484776656744966
445.84064,1259.3146,262.05658,1311.0133,484776656900278,484776692113924
420.60303,1281.6744,347.0842,1281.6744,484776692227466,484776726145122
494.1774,1274.8462,420.60303,1281.6744,484776726331736,484776763488403
500.84888,1324.3971,420.60303,1281.6744,484776763582466,484776798038768
470.10062,1398.7689,470.10062,1281.6744,484776798203039,484776830916424
524.2772,1411.4781,470.10062,1324.3971,484776831089393,484776864510747
561.553,1408.8236,470.10062,1398.7689,484776864672882,484776897905643
705.4805,1376.2784,524.2772,1376.2784,484776898090851,484776933877413
762.84125,1329.8615,561.553,1376.2784,484776934064809,484776967417518
741.8431,1302.9232,705.4805,1376.2784,484776967568507,484777001451163
828.05756,1242.2444,741.8431,1329.8615,484777001629757,484777034134966
797.98553,1273.0912,741.8431,1302.9232,484777034413455,484777069483559
777.5519,1270.851,777.5519,1273.0912,484777069652466,484777102372882
803.83496,1301.8802,777.5519,1301.8802,484777102537205,484777137055018
822.7421,1294.391,777.5519,1294.391,484777137303768,484777169490018
849.64764,1292.0264,803.83496,1294.391,484777169675590,484777201803715
857.71045,1301.5665,822.7421,1294.391,484777201940538,484777233458924
109.06961,1436.5488,803.83496,1294.391,484777233609236,484777265608663
114.953545,1386.9429,803.83496,1301.5665,484777265737934,484777298876059
102.99235,1365.3188,114.953545,1365.3188,484777298994340,484777333577205
97.119896,1324.1218,114.953545,1324.1218,484777333739965,484777364463663
126.80865,1371.9934,114.953545,1365.3188,484777364623299,484777399007517
146.27678,1370.5199,114.953545,1365.3188,484777399196215,484777436933611
163.91365,1339.3038,126.80865,1365.3188,484777437107101,484777467274705
637.26825,1152.1593,146.27678,1365.3188,484777467444080,484777502260174
616.6036,1168.4187,163.91365,1339.3038,484777502439340,484777533425851
650.58594,1131.812,616.6036,1168.4187,484777533564809,484777565296736
655.0949,1121.1285,616.6036,1168.4187,484777565483611,484777596792986
623.4596,1102.9191,623.4596,1131.812,484777596956319,484777630992882
598.04175,1096.4728,616.6036,1121.1285,484777631322257,484777664455694
496.0334,1102.0448,616.6036,1102.9191,484777664605486,484777696758559
432.62964,1057.3602,598.04175,1102.0448,484777696911059,484777728534861
411.55438,1052.3923,496.0334,1102.0448,484777728634340,484777760316059
403.1677,1025.3286,432.62964,1057.3602,484777760400069,484777792967986
371.08612,1025.1274,411.55438,1052.3923,484777793062830,484777826713663
399.94257,1020.9574,403.1677,1025.3286,484777826814757,484777859034496
636.0266,1021.8486,411.55438,1025.1274,484777859189236,484777901387361
738.89276,1041.0354,411.55438,1025.3286,484777901548403,484777933311528
768.8268,1010.44714,636.0266,1025.1274,484777933531111,484777964856007
804.44977,991.88727,738.89276,1025.1274,484777965021059,484777997606163
807.88995,985.94855,768.8268,1010.44714,484777997712986,484778029661007
820.64655,958.484,804.44977,991.88727,484778029805069,484778061308090
220.2714,1267.288,768.8268,1010.44714,484778061465330,484778093383767
184.08762,1186.2394,768.8268,1010.44714,484778093473923,484778125632257
138.4273,1131.8921,220.2714,1131.8921,484778125736423,484778158741892
126.88039,1125.1897,184.08762,1125.1897,484778158817778,484778193306475
111.13973,1124.7548,138.4273,1125.1897,484778193950278,484778227094653
131.16956,1075.1707,131.16956,1125.1897,484778227194132,484778260635121
142.73119,1048.6168,138.4273,1124.7548,484778261013090,484778302826944
121.49047,1039.8578,131.16956,1075.1707,484778302990590,484778335102413
392.33408,1114.9928,138.4273,1114.9928,484778335261319,484778365185069
443.8055,1102.4633,138.4273,1102.4633,484778365366007,484778399246267
434.79047,1106.5688,392.33408,1106.5688,484778399431319,484778432349288
464.68707,1154.8774,434.79047,1106.5688,484778432524288,484778463857934
521.7107,1138.5253,434.79047,1106.5688,484778464136840,484778498933090
470.23154,1073.9572,464.68707,1106.5688,484778499124965,484778529232413
351.7959,1117.8147,434.79047,1106.5688,484778529389705,484778562298194
295.31058,1162.4348,434.79047,1106.5688,484778562469080,484778597096632
223.84949,1144.9159,351.7959,1117.8147,484778597284236,484778629173298
238.36046,1158.6523,295.31058,1144.9159,484778629327465,484778662840277
430.01038,1108.491,351.7959,1117.8147,484778662994757,484778695457725
630.3018,1155.7631,351.7959,1144.9159,484778695617829,484778727599340
702.634,1141.671,430.01038,1141.671,484778727774600,484778761815902
733.9218,1138.6545,630.3018,1141.671,484778761987048,484778803350329
702.433,1145.7451,702.433,1141.671,484778803496423,484778834287152
737.7451,1182.1239,702.433,1141.671,484778834462204,484778865317777
806.2656,1514.3689,702.433,1145.7451,484778865510954,484778895160746
572.65845,1325.8561,702.433,1182.1239,484778895306944,484778929183559
521.89166,1288.947,702.433,1288.947,484778929357569,484778966392465
345.41223,918.5994,572.65845,1182.1239,484778966499444,484778999494861
493.17676,1001.35376,521.89166,1182.1239,484778999680850,484779034010642
703.4204,1158.862,572.65845,1158.862,484779034187204,484779065564444
593.1529,1232.2585,572.65845,1182.1239,484779065746006,484779097280486
589.16614,1028.0308,589.16614,1158.862,484779097469965,484779135411371
550.8307,1066.0352,572.65845,1158.862,484779135504652,484779166209756
572.6582,1115.2274,572.65845,1115.2274,484779166377100,484779196937308
524.4398,1095.5858,572.6582,1115.2274,484779197078298,484779229219861
553.5461,1072.6986,572.6582,1115.2274,484779229422881,484779262688975
956.2622,1198.2424,572.6582,1115.2274,484779262842204,484779295271371
974.8295,1225.8726,572.6582,1115.2274,484779296481319,484779327278506
958.3672,1165.0604,956.2622,1165.0604,484779327422308,484779360551215
969.34296,1211.1855,958.3672,1165.0604,484779360709496,484779393402569
975.37573,1213.1418,958.3672,1165.0604,484779393556735,484779426037517
861.1522,1193.3698,958.3672,1193.3698,484779426222621,484779459717204
140.60046,1274.3682,958.3672,1193.3698,484779459804392,484779492937829
129.12737,1273.7986,861.1522,1193.3698,484779493087933,484779524689912
141.02899,1223.3214,141.02899,1223.3214,484779524818662,484779559400069
149.68356,1213.3649,149.68356,1213.3649,484779559569548,484779597297933
176.94792,1217.8358,149.68356,1217.8358,484779597454131,484779630753194
142.22214,1268.1877,149.68356,1217.8358,484779630920590,484779662908923
140.41745,1250.5012,149.68356,1217.8358,484779663057256,484779695167308
116.55357,1289.0416,142.22214,1250.5012,484779695330850,484779726332152
92.00026,1227.5289,140.41745,1227.5289,484779726510173,484779759827985
90.555626,1268.6426,116.55357,1250.5012,484779759953558,484779791273819
87.18857,1254.8221,92.00026,1250.5012,484779791453246,484779821789652
111.0571,1315.2787,111.0571,1254.8221,484779821880798,484779854271996
129.32086,1347.9147,111.0571,1254.8221,484779854364912,484779890751058
765.4565,1379.7957,111.0571,1315.2787,484779890901683,484779924452621
784.57495,1379.3013,129.32086,1347.9147,484779924717412,484779961611423
760.6893,1341.5063,760.6893,1341.5063,484779962853819,484779998183037
756.1739,1307.0669,756.1739,1341.5063,484779998334704,484780027716891
763.96246,1279.626,760.6893,1341.5063,484780027889704,484780066516735
751.63794,1300.9131,756.1739,1307.0669,484780066695329,484780096964756
834.5135,1296.2614,760.6893,1300.9131,484780097132256,484780131450121
875.35614,1290.5015,760.6893,1300.9131,484780131639704,484780163614600
912.5319,1250.5675,834.5135,1296.2614,484780163779808,484780195381162
925.0792,1240.7411,875.35614,1290.5015,484780195566214,484780229077048
888.5421,1239.7465,888.5421,1250.5675,484780229266891,484780274887256
917.3069,1275.2987,888.5421,1275.2987,484780275020433,484780311652100
798.4112,1320.8141,888.5421,1275.2987,484780311808923,484780346140589
518.4831,1316.8254,888.5421,1275.2987,484780346286318,484780378267725
518.6717,1281.3658,798.4112,1281.3658,484780378402516,484780410892360
519.7971,1279.8611,519.7971,1279.8611,484780411038558,484780443271839
510.3494,1233.7689,519.7971,1279.8611,484780445560277,484780481350954
467.24387,1222.7695,519.7971,1279.8611,484780481449808,484780518399183
450.05493,1247.1035,510.3494,1247.1035,484780518492204,484780549842568
368.63864,1363.3535,467.24387,1279.8611,484780549999391,484780582603454
358.93274,1397.6661,450.05493,1279.8611,484780582727829,484780626561683
337.37363,1407.4443,368.63864,1363.3535,484780626707829,484780661578454
331.21207,1421.1427,358.93274,1397.6661,484780661757100,484780694794183
341.37622,1435.167,341.37622,1407.4443,484780694968037,484780729553818
315.6046,1429.1991,341.37622,1421.1427,484780729701943,484780763592933
266.35208,1472.3774,341.37622,1429.1991,484780763755850,484780799075120
89.05243,1459.5643,315.6046,1429.1991,484780799253714,484780833518714
74.047646,1443.043,266.35208,1443.043,484780833700433,484780865480849
73.41495,1460.3586,89.05243,1443.043,484780865570693,484780896495745
63.37861,1479.4982,74.047646,1443.043,484780896652308,484780927477152
53.95127,1449.7427,73.41495,1449.7427,484780927657516,484780959451579
66.926956,1438.3015,66.926956,1443.043,484780959594652,484780992608037
67.94464,1427.1667,67.94464,1443.043,484780992729756,484781026112620
61.583195,1434.6505,66.926956,1438.3015,484781026273037,484781061134235
63.035866,1382.5957,66.926956,1434.6505,484781061300797,484781095236214
104.93015,1395.4647,66.926956,1434.6505,484781095413714,484781127685329
280.66125,1283.9312,66.926956,1395.4647,484781127861162,484781162391474
317.47534,1264.3848,104.93015,1395.4647,484781162575068,484781198528141
309.25177,1228.5078,280.66125,1283.9312,484781198715120,484781231293974
314.32956,1215.9657,309.25177,1264.3848,484781231423818,484781265261526
327.02554,1206.4198,309.25177,1228.5078,484781265430693,484781296753818
349.29517,1210.704,314.32956,1215.9657,484781297282464,484781329188766
333.15466,1202.4634,327.02554,1210.704,484781329872568,484781361567203
313.94952,1020.0844,314.32956,1210.704,484781361709235,484781393257099
257.03177,460.73212,314.32956,1202.4634,484781393405589,484781424733245
256.3136,358.27554,313.94952,1020.0844,484781424865953,484781456575745
267.5933,326.92178,267.5933,460.73212,484781456674808,484781489330641
250.56361,412.6933,267.5933,412.6933,484781489462933,484781523482985
250.30487,386.57428,267.5933,412.6933,484781523596058,484781556212880
239.86507,382.13864,250.56361,412.6933,484781556402464,484781596440537
235.7326,391.62845,250.30487,391.62845,484781596519755,484781629538349
224.48486,372.212,239.86507,391.62845,484781629665589,484781663948401
252.7814,379.9677,250.30487,391.62845,484781664299703,484781699869703
251.54355,432.2341,250.30487,391.62845,484781699972360,484781737351891
265.71143,402.11475,251.54355,391.62845,484781737496162,484781778946370
574.9797,759.43085,251.54355,402.11475,484781779055849,484781811662047
563.2956,805.1197,265.71143,402.11475,484781811826891,484781841719860
568.5684,773.17523,563.2956,759.43085,484781842466110,484781877077151
602.43317,714.58936,563.2956,714.58936,484781886164287,484781920063609
594.43805,713.0795,568.5684,714.58936,484781920504443,484781953562255
578.25336,755.1453,578.25336,714.58936,484781953713089,484781986989287
582.02185,782.24524,578.25336,714.58936,484781987123037,484782022200432
602.737,799.16,578.25336,755.1453,484782022357724,484782056372307
629.3721,771.45905,582.02185,771.45905,484782056518089,484782089396630
622.124,770.21704,602.737,770.21704,484782089563505,484782123772672
516.45886,1105.7415,582.02185,771.45905,484782123923922,484782157817255
519.0176,1299.4392,582.02185,771.45905,484782158092984,484782193561318
510.8041,1320.4484,519.0176,1105.7415,484782193711630,484782226472411
475.5539,1339.6533,519.0176,1299.4392,484782226644443,484782258869443
472.84882,1332.2295,510.8041,1320.4484,484782259025797,484782290506734
479.4043,1337.9083,479.4043,1332.2295,484782290666318,484782322442047
482.32846,1330.1155,482.32846,1330.1155,484782322606891,484782356595953
569.2349,1324.9357,482.32846,1330.1155,484782356769651,484782390071213
633.979,1338.487,482.32846,1330.1155,484782390242516,484782432119547
654.2768,1368.1544,569.2349,1330.1155,484782432265588,484782462529963
679.3735,1360.1713,633.979,1338.487,484782462633193,484782496190172
703.1639,1306.6296,654.2768,1330.1155,484782496450849,484782527874755
412.3233,769.5484,633.979,1330.1155,484782528200120,484782564515588
