timestamp,trackingState,hasCalibrated,gtX,gtY,rawX,rawY,calibratedX,calibratedY,filteredX,filteredY,leftDistance,rightDistance,showGaze,positionID
129308105472,1,1,564.5,1149.0,620.1844,592.74164,529.7489,1173.7765,529.7489,1173.7765,32.750828,29.024887,0,0
129364424013,1,1,564.5,1149.0,625.3153,597.3223,533.1204,1199.1353,533.1204,1199.1353,31.678804,29.702953,0,0
129395825472,1,1,564.5,1149.0,681.8978,535.7693,594.3352,1111.6783,594.3352,1111.6783,30.679604,29.778547,0,0
129426356045,1,1,564.5,1149.0,671.921,637.4034,614.05176,1226.8754,0.0,0.0,33.513306,30.34664,0,0
129455259847,1,1,564.5,1149.0,606.9295,631.105,542.7994,1220.193,542.7994,1199.1353,33.14229,30.732576,0,0
129487123753,1,1,564.5,1149.0,724.7979,494.5431,700.05316,1034.5363,542.7994,1199.1353,31.934597,29.618946,0,0
129514847555,1,1,564.5,1149.0,686.7437,510.57553,606.4983,1084.3531,542.7994,1199.1353,33.289375,30.859003,0,0
129542658076,1,1,564.5,1149.0,622.4648,531.7612,554.08307,1081.0519,554.08307,1084.3531,31.532743,30.115004,0,0
129575345420,1,1,564.5,1149.0,658.9513,594.4594,607.04614,1168.3741,554.08307,1168.3741,32.028797,31.114935,0,0
129609240576,1,1,564.5,1149.0,646.4803,588.16095,602.43353,1151.4371,554.08307,1151.4371,31.772602,28.944118,0,0
129643117451,1,1,564.5,1149.0,634.57947,597.3223,591.6153,1166.8848,591.6153,1166.8848,32.209515,29.376743,0,0
129675805524,1,1,564.5,1149.0,676.4819,561.82196,638.6971,1126.2299,591.6153,1151.4371,31.651634,30.26735,0,0
129708677034,1,1,564.5,1149.0,596.59644,530.3297,546.7725,1066.972,591.6153,1151.4371,33.192226,31.285664,0,0
129743053076,1,1,564.5,1149.0,553.01935,505.9948,506.7515,1037.8792,591.6153,1126.2299,33.775387,30.593695,0,0
129775403701,1,1,564.5,1149.0,612.84436,635.11304,533.1827,1220.5284,546.7725,1151.4371,33.752773,29.827486,0,0
129809920003,1,1,564.5,1149.0,556.84973,610.4919,473.21832,1182.1322,533.1827,1151.4371,31.34439,31.751762,0,0
129843996044,1,1,564.5,1149.0,645.2688,644.2744,593.6283,1254.4875,546.7725,1182.1322,29.581293,30.08572,0,0
129876953805,1,1,564.5,1149.0,612.9156,534.3378,589.776,1096.8763,546.7725,1151.4371,32.861874,30.657099,0,0
129910352086,1,1,564.5,1149.0,615.196,602.47565,539.7501,1192.5571,546.7725,1182.1322,30.213371,30.403072,0,0
129949600211,1,1,564.5,1149.0,632.3703,583.5803,575.5649,1173.4752,546.7725,1173.4752,32.94931,29.747187,0,0
129977597294,1,1,564.5,1149.0,652.8939,644.2744,609.50085,1254.779,546.7725,1182.1322,30.213717,29.297955,0,0
130007765628,1,1,564.5,1149.0,628.8072,564.68494,600.64624,1137.7339,575.5649,1173.4752,30.479189,29.668945,0,0
130041934690,1,1,564.5,1149.0,644.84125,669.46826,606.73486,1267.9651,600.64624,1182.1322,30.80792,30.320461,0,0
130074271201,1,1,564.5,1149.0,616.3362,624.2339,553.6462,1206.3185,575.5649,1182.1322,33.909485,31.369314,0,0
130107841826,1,1,564.5,1149.0,590.82416,628.81464,501.7119,1210.9602,575.5649,1206.3185,33.648655,32.01005,0,0
130140246305,1,1,564.5,1149.0,610.13635,671.7586,535.1717,1256.0409,553.6462,1206.3185,32.914417,30.895786,0,0
130172388909,1,1,564.5,1149.0,661.37415,632.2501,649.9607,1219.3901,575.5649,1210.9602,31.782244,30.481077,0,0
130207640471,1,1,564.5,1149.0,585.0875,707.83154,567.67694,1314.5842,567.67694,1219.3901,31.837954,31.444872,0,0
130239669013,1,1,564.5,1149.0,577.0349,723.864,525.8051,1326.259,567.67694,1219.3901,33.74391,30.085669,0,0
130273364065,1,1,564.5,1149.0,627.5244,731.3076,602.9517,1338.7079,567.67694,1314.5842,33.31449,31.60964,0,0
130306000576,1,1,564.5,1149.0,624.959,641.4115,609.8996,1247.983,567.67694,1247.983,34.63515,32.31097,0,0
130341373753,1,1,564.5,1149.0,622.6786,701.5331,624.02454,1320.0205,602.9517,1314.5842,33.618317,31.87487,0,0
130372776513,1,1,564.5,1149.0,623.9613,713.55743,625.6571,1336.8188,609.8996,1314.5842,31.646397,31.845903,0,0
130407196096,1,1,564.5,1149.0,653.8916,679.2023,641.7393,1302.6638,624.02454,1314.5842,31.35796,31.499483,0,0
130440707034,1,1,564.5,1149.0,636.71735,646.56476,616.08563,1237.4163,616.08563,1314.5842,32.064793,32.261566,0,0
130475024586,1,1,564.5,1149.0,567.0581,678.62964,524.3052,1273.8275,616.08563,1302.6638,32.640297,32.225197,0,0
130506908180,1,1,564.5,1149.0,649.90094,707.83154,610.7311,1315.0056,616.08563,1314.5842,33.583008,32.761803,0,0
