timestamp,trackingState,hasCalibrated,gtX,gtY,rawX,rawY,calibratedX,calibratedY,filteredX,filteredY,leftDistance,rightDistance,showGaze,positionID
86722687571,1,1,564.5,1149.0,430.69705,991.8346,141.03574,2016.9835,141.03574,2016.9835,40.370834,43.801456,0,0
86768029030,1,1,564.5,1149.0,641.42065,1765.3992,447.51895,2067.593,447.51895,2067.593,48.42923,39.63845,0,0
86799650019,1,1,564.5,1149.0,583.9473,1325.6526,285.99512,2134.397,285.99512,2134.397,44.370502,43.296345,0,0
86830426321,1,1,564.5,1149.0,557.883,157.14641,222.2831,422.51938,0.0,0.0,43.528168,41.12483,0,0
86859037832,1,1,564.5,1149.0,685.88855,165.7352,431.965,522.6328,285.99512,2016.9835,42.977577,38.824028,0,0
86890156998,1,1,564.5,1149.0,668.5004,160.86823,420.34143,519.70386,420.34143,522.6328,43.74916,36.36611,0,0
86925025644,1,1,564.5,1149.0,673.2038,207.96349,401.66498,624.27454,401.66498,624.27454,41.156265,36.981144,0,0
86957705957,1,1,564.5,1149.0,722.80255,195.93915,511.18658,567.6868,420.34143,567.6868,40.83223,38.603943,0,0
86991071998,1,1,564.5,1149.0,649.6871,222.85072,374.27005,670.3783,401.66498,624.27454,41.63083,37.460445,0,0
87022722727,1,1,564.5,1149.0,627.5244,199.23152,346.66666,603.077,401.66498,603.077,42.71654,35.464146,0,0
87055357675,1,1,564.5,1149.0,722.5175,289.55707,517.1757,882.5625,401.66498,624.27454,42.87506,36.81625,0,0
87088724134,1,1,564.5,1149.0,633.5105,225.42737,345.8213,722.78766,401.66498,624.27454,41.684746,36.364956,0,0
87121783248,1,1,564.5,1149.0,714.9637,299.57733,490.45328,879.4947,401.66498,722.78766,40.20822,36.52643,0,0
87154260696,1,1,564.5,1149.0,748.02954,272.66577,543.9955,833.3453,401.66498,722.78766,40.38305,37.38119,0,0
87190037519,1,1,564.5,1149.0,726.9358,303.58545,517.56415,897.3899,490.45328,833.3453,41.957485,37.715843,0,0
87222437154,1,1,564.5,1149.0,699.1434,305.8758,430.86472,902.94904,430.86472,833.3453,41.553406,36.366802,0,0
87256927467,1,1,564.5,1149.0,674.4865,323.62598,402.51178,965.12244,430.86472,897.3899,40.772274,36.528988,0,0
87288365488,1,1,564.5,1149.0,723.94275,228.86288,533.8808,704.9493,430.86472,833.3453,41.64911,37.142433,0,0
87321928925,1,1,564.5,1149.0,670.06824,290.41595,406.50708,893.71936,430.86472,893.71936,42.385277,35.431606,0,0
87354226894,1,1,564.5,1149.0,755.44086,254.91557,562.28174,768.04803,430.86472,833.3453,41.273354,36.393143,0,0
87390282675,1,1,564.5,1149.0,762.4246,276.38757,588.1858,832.1319,430.86472,833.3453,41.589066,37.084816,0,0
87421214602,1,1,564.5,1149.0,842.95135,131.23686,824.02875,295.77734,562.28174,832.1319,44.2571,35.340527,0,0
87455151738,1,1,564.5,1149.0,858.34406,121.78918,874.52356,111.066986,588.1858,832.1319,43.050144,35.326405,0,0
87488320696,1,1,564.5,1149.0,832.6896,142.25914,797.2757,145.07858,797.2757,295.77734,41.753857,35.50023,0,0
87522296165,1,1,564.5,1149.0,866.04047,198.80208,893.9834,323.11154,797.2757,323.11154,41.09834,34.467335,0,0
87553153352,1,1,564.5,1149.0,522.4299,1432.1537,283.83755,2069.044,797.2757,323.11154,49.189716,45.327484,0,0
87586615956,1,1,564.5,1149.0,568.02014,1594.7683,361.07797,2064.7322,797.2757,323.11154,46.717827,43.82151,0,0
87619926477,1,1,564.5,1149.0,578.99457,1591.3328,362.80038,2079.763,362.80038,2064.7322,49.923027,45.788742,0,0
87651637206,1,1,564.5,1149.0,573.1867,1300.4587,284.25525,2061.5037,362.80038,2061.5037,51.292137,45.471996,0,0
87686185279,1,1,564.5,1149.0,850.0776,115.777016,846.0623,107.47288,362.80038,2061.5037,46.324406,37.659832,0,0
87720569602,1,1,564.5,1149.0,851.21783,114.2024,854.7426,227.24713,362.80038,2061.5037,44.22918,36.341698,0,0
87752210800,1,1,564.5,1149.0,867.7508,187.4935,904.9482,317.49045,846.0623,317.49045,40.80469,35.723766,0,0
87787868040,1,1,564.5,1149.0,835.255,193.9351,809.2567,293.4988,809.2567,317.49045,40.78495,35.34798,0,0
87821174290,1,1,564.5,1149.0,839.2457,207.1046,825.14716,313.66177,825.14716,317.49045,41.70811,35.791977,0,0
87851798977,1,1,564.5,1149.0,739.62054,538.9185,502.8009,1278.7297,809.2567,317.49045,43.225666,37.84682,0,0
