timestamp,trackingState,hasCalibrated,gtX,gtY,rawX,rawY,calibratedX,calibratedY,filteredX,filteredY,leftDistance,rightDistance,showGaze,positionID
81743425021,1,1,564.5,1149.0,558.079,1563.8485,309.9694,1329.4282,309.9694,1329.4282,45.054054,43.36264,0,0
81789280855,1,1,564.5,1149.0,603.5802,1507.7351,314.00018,1387.792,314.00018,1387.792,42.49407,40.764675,0,0
81822505698,1,1,564.5,1149.0,866.04047,856.1315,710.35406,990.53687,710.35406,990.53687,44.5522,42.77008,0,0
81853341740,1,1,564.5,1149.0,905.6624,789.13885,791.70416,1015.4924,0.0,0.0,42.4172,42.43052,0,0
81884140282,1,1,564.5,1149.0,887.7043,828.64734,754.1017,1089.958,710.35406,1089.958,43.264008,42.56925,0,0
81915066532,1,1,564.5,1149.0,912.2187,829.7925,799.4903,1104.889,754.1017,1104.889,41.35365,43.493214,0,0
81946092000,1,1,564.5,1149.0,814.7314,839.5265,639.2835,1111.9882,710.35406,1104.889,43.176132,43.465176,0,0
81979828823,1,1,564.5,1149.0,773.25653,888.1964,584.5063,1171.4203,710.35406,1104.889,44.706306,41.842396,0,0
82010714032,1,1,564.5,1149.0,811.4533,784.55817,647.1703,1057.8405,647.1703,1104.889,43.503136,42.31102,0,0
82042223719,1,1,564.5,1149.0,738.9079,751.34814,551.481,1024.0555,647.1703,1104.889,42.574398,42.79843,0,0
82075807886,1,1,564.5,1149.0,832.4045,744.4771,673.6729,1014.47504,647.1703,1057.8405,42.7742,41.325184,0,0
82106602886,1,1,564.5,1149.0,737.19763,855.5589,549.30536,1144.4401,647.1703,1104.889,42.630524,40.520504,0,0
82142323094,1,1,564.5,1149.0,721.2348,868.1558,523.89667,1148.7532,647.1703,1104.889,42.73481,41.012974,0,0
82174572990,1,1,564.5,1149.0,794.6353,909.9546,618.84326,1196.68,618.84326,1144.4401,42.95707,41.324955,0,0
82208691063,1,1,564.5,1149.0,688.8816,850.40564,483.22595,1139.89,618.84326,1139.89,42.586918,41.050404,0,0
82243390854,1,1,564.5,1149.0,800.6214,868.7284,629.4571,1150.4171,618.84326,1144.4401,42.649017,42.22695,0,0
82276481115,1,1,564.5,1149.0,787.50903,878.4624,612.36926,1156.0858,618.84326,1144.4401,42.726654,43.24606,0,0
82311290594,1,1,564.5,1149.0,704.1318,860.7122,502.90533,1158.113,618.84326,1150.4171,42.533073,42.88285,0,0
82342841532,1,1,564.5,1149.0,681.8978,923.6967,469.1422,1222.1779,612.36926,1156.0858,42.47437,41.936756,0,0
82373080542,1,1,564.5,1149.0,694.155,909.382,482.47028,1194.0833,502.90533,1158.113,42.322598,42.618946,0,0
82408808302,1,1,564.5,1149.0,700.56866,1214.5707,477.18237,1522.0419,482.47028,1194.0833,44.274094,42.663673,0,0
82441002313,1,1,564.5,1149.0,578.6026,1592.4779,323.10803,1376.4337,482.47028,1194.0833,46.19146,50.39643,0,0
82473204396,1,1,564.5,1149.0,562.3191,1640.5752,317.37906,1422.3567,477.18237,1376.4337,45.395992,42.981636,0,0
82507418615,1,1,564.5,1149.0,538.75793,1428.7181,299.58963,1141.6855,323.10803,1194.0833,45.00803,44.108295,0,0
82542099240,1,1,564.5,1149.0,746.0342,985.53613,491.07428,939.6621,477.18237,1194.0833,44.525177,45.122303,0,0
82572939396,1,1,564.5,1149.0,876.8724,821.20374,734.46844,975.14764,477.18237,1141.6855,45.260082,44.90598,0,0
82606047729,1,1,564.5,1149.0,880.008,767.38055,746.32587,989.9748,491.07428,989.9748,45.474407,43.16617,0,0
82642174292,1,1,564.5,1149.0,771.5462,892.777,586.78955,1156.7341,586.78955,1141.6855,44.301132,42.56527,0,0
82674076219,1,1,564.5,1149.0,897.11096,734.1706,772.8962,1011.2154,586.78955,1011.2154,42.68574,43.56848,0,0
82708674448,1,1,564.5,1149.0,806.74994,770.8161,641.01227,1042.8403,586.78955,1042.8403,42.902588,42.6383,0,0
82739822573,1,1,564.5,1149.0,770.6911,774.8242,591.4456,1049.4467,591.4456,1042.8403,42.068302,43.475838,0,0
82773505698,1,1,564.5,1149.0,801.90405,769.0983,631.3154,1036.6254,591.4456,1042.8403,42.314667,43.010845,0,0
82808327938,1,1,564.5,1149.0,780.66785,742.75934,604.3329,1004.3472,591.4456,1042.8403,42.312466,41.81848,0,0
82841153354,1,1,564.5,1149.0,735.2023,754.7837,544.0806,1016.1835,591.4456,1036.6254,41.75724,42.93193,0,0
82872778771,1,1,564.5,1149.0,752.1628,836.091,566.71277,1106.9537,591.4456,1042.8403,42.288876,42.52961,0,0
82907783615,1,1,564.5,1149.0,778.2449,770.8161,595.9621,1012.1358,591.4456,1036.6254,41.841335,42.755455,0,0
82940041688,1,1,564.5,1149.0,764.4199,812.0423,576.68097,1055.8151,591.4456,1042.8403,41.583466,42.338593,0,0
82972902104,1,1,564.5,1149.0,787.3665,817.7682,605.3084,1065.4015,591.4456,1042.8403,41.232357,42.676598,0,0
83006410906,1,1,564.5,1149.0,770.5485,790.8566,584.53613,1039.1442,591.4456,1042.8403,41.86054,42.37862,0,0
83039702365,1,1,564.5,1149.0,743.8963,805.17126,554.6252,1072.7666,591.4456,1042.8403,41.280685,43.321674,0,0
83075448458,1,1,564.5,1149.0,782.0931,822.92145,602.1945,1098.8822,591.4456,1042.8403,41.591312,43.701523,0,0
83107584708,1,1,564.5,1149.0,792.0699,846.3975,618.2393,1116.835,591.4456,1072.7666,41.917686,43.24556,0,0
83140536427,1,1,564.5,1149.0,762.70966,870.4462,580.6656,1146.0294,591.4456,1098.8822,41.931713,42.728424,0,0
83173731167,1,1,564.5,1149.0,808.3177,885.906,637.79376,1155.3639,591.4456,1116.835,41.749084,44.174145,0,0
83207228302,1,1,564.5,1149.0,761.2844,927.1322,574.17755,1207.5916,591.4456,1146.0294,41.69177,42.865543,0,0
83243336271,1,1,564.5,1149.0,769.1233,937.4388,581.2918,1206.816,591.4456,1155.3639,41.515118,43.213688,0,0
83277171219,1,1,564.5,1149.0,808.3177,920.26117,633.92883,1186.2283,591.4456,1186.2283,41.575523,42.81059,0,0
83306886948,1,1,564.5,1149.0,790.7871,861.85736,616.06744,1132.4816,591.4456,1155.3639,41.193462,43.453144,0,0
83339000385,1,1,562.9251,1156.6443,772.6864,866.43805,591.71674,1141.8052,591.71674,1155.3639,41.598648,43.06636,0,0
83373086323,1,1,557.66296,1182.1859,745.74915,885.33344,555.84344,1162.6791,591.4456,1155.3639,41.252895,42.92062,0,0
83406459760,1,1,555.7273,1191.5812,728.93115,914.53534,528.5948,1194.6702,591.4456,1155.3639,42.062336,43.00726,0,0
83439816844,1,1,552.3275,1208.0833,762.9947,828.07477,583.19196,1098.8804,583.19196,1155.3639,41.173943,43.078064,0,0
83479367937,1,1,544.95184,1243.8834,774.2542,871.5914,597.0138,1153.1849,591.4456,1155.3639,42.001152,42.785122,0,0
83519409083,1,1,543.0757,1252.99,722.0899,882.4705,521.837,1159.0001,583.19196,1155.3639,41.623314,42.61349,0,0
83547504812,1,1,539.6398,1269.6676,723.80023,850.40564,525.04724,1127.0236,583.19196,1155.3639,41.634853,43.454536,0,0
83578851635,1,1,536.1045,1286.8269,750.88,849.83307,569.40356,1131.1233,569.40356,1155.3639,42.12865,42.49946,0,0
83608067416,1,1,532.3106,1305.2421,699.2859,846.9701,500.4645,1144.6224,569.40356,1144.6224,41.920414,43.50672,0,0
83639096583,1,1,530.7611,1312.7632,720.52216,888.1964,525.312,1182.7081,569.40356,1155.3639,41.887833,43.218212,0,0
83672054187,1,1,527.12805,1330.3971,720.37964,825.7844,527.6473,1104.8794,527.6473,1144.6224,41.348194,43.285763,0,0
83706912573,1,1,521.67163,1356.8821,742.04346,952.32605,548.87805,1246.0321,548.87805,1155.3639,41.737293,43.558544,0,0
83742447416,1,1,517.98065,1374.7972,716.81647,1033.6334,505.86093,1344.3239,527.6473,1155.3639,42.26109,43.741886,0,0
83772119604,1,1,516.42395,1382.3531,714.5361,1000.9959,507.17905,1313.8967,527.6473,1246.0321,42.17388,43.5706,0,0
83804887260,1,1,512.8116,1399.8871,725.6531,1022.7542,521.4838,1335.7402,521.4838,1313.8967,42.67462,43.814957,0,0
83838633771,1,1,509.17285,1417.5488,508.37332,1238.6194,251.1168,1034.5621,521.4838,1246.0321,40.91991,41.129425,0,0
83872336896,1,1,505.66895,1434.5562,576.85675,1624.5427,320.11224,1428.8397,521.4838,1313.8967,44.637917,44.936314,0,0
83906252885,1,1,502.20868,1451.3518,516.4304,1567.2842,284.1113,1317.0154,320.11224,1313.8967,45.229076,43.473606,0,0
83939688510,1,1,498.56195,1469.0525,579.7785,1592.4779,309.98767,1426.0452,320.11224,1317.0154,43.3391,42.837788,0,0
83972602885,1,1,495.128,1485.7202,728.5036,1021.6091,467.43338,1088.0955,320.11224,1313.8967,45.31888,44.877438,0,0
84006197677,1,1,489.66037,1512.2593,820.4324,1138.9893,619.2339,1375.7755,320.11224,1317.0154,45.61575,43.13809,0,0
84039334552,1,1,487.7587,1521.4896,848.3674,1093.7549,670.8735,1337.069,467.43338,1317.0154,43.69145,43.08108,0,0
84074522573,1,1,482.5376,1546.832,793.78015,1147.0055,599.2327,1442.279,599.2327,1337.069,43.079044,43.345203,0,0
84107201687,1,1,480.59836,1556.2448,847.2271,1171.0542,675.4987,1471.3911,599.2327,1337.069,42.49142,43.54961,0,0
84138141635,1,1,477.0171,1573.6277,816.0141,1215.716,628.59216,1535.6992,599.2327,1442.279,42.716835,44.446278,0,0
84172187729,1,1,473.50348,1590.6821,756.296,1248.9259,542.5792,1593.3593,599.2327,1471.3911,42.70156,44.054832,0,0
84205224447,1,1,469.8636,1608.3495,730.2139,1226.0225,506.43427,1563.7028,599.2327,1535.6992,42.13752,44.07206,0,0
84238120437,1,1,466.4886,1624.7312,737.48267,1292.4425,503.79428,1632.7075,542.5792,1563.7028,42.474987,43.35914,0,0
84272022260,1,1,462.70612,1643.0907,768.9808,1353.1367,543.8186,1709.1014,543.8186,1563.7028,42.79036,43.18908,0,0
84305216791,1,1,459.12067,1660.4939,800.0513,1394.3629,577.34186,1736.4043,543.8186,1632.7075,42.425564,43.75741,0,0
84340030958,1,1,453.8429,1686.1113,775.67944,1347.4109,544.4314,1683.6995,543.8186,1683.6995,42.176617,43.399963,0,0
84373184239,1,1,450.33936,1703.117,758.86145,1376.0402,522.78613,1734.599,543.8186,1683.6995,41.501076,43.521194,0,0
84404674135,1,1,448.37793,1712.6375,745.0365,1398.9436,510.48416,1784.808,543.8186,1683.6995,42.21662,43.52134,0,0
84437579708,1,1,444.8738,1729.6459,713.8235,1395.5082,462.25317,1774.0605,522.78613,1734.599,42.066566,43.963364,0,0
84472801427,1,1,441.2638,1747.1683,729.5012,1483.6864,479.4207,1893.6365,510.48416,1774.0605,41.991917,42.79159,0,0
84505114760,1,1,437.6456,1764.7303,695.58026,1435.5892,433.43982,1822.5444,479.4207,1774.0605,42.84654,42.77468,0,0
84539624135,1,1,434.16083,1781.6448,683.3231,1498.5737,417.377,1919.8412,479.4207,1822.5444,43.23733,43.005497,0,0
84574622937,1,1,430.54218,1799.2092,674.0589,1479.1057,403.7489,1885.0013,433.43982,1822.5444,43.44593,42.74144,0,0
84606487156,1,1,427.14886,1815.6797,692.3022,1434.4441,427.57492,1817.4153,427.57492,1822.5444,43.77824,42.211212,0,0
84641037937,1,1,421.7358,1841.9539,686.4586,1471.0896,421.19223,1880.8634,427.57492,1822.5444,43.14929,42.841896,0,0
84673320385,1,1,419.8913,1850.9067,725.9381,1514.6062,467.81897,1923.9043,427.57492,1822.5444,43.099705,43.53757,0,0
84705489395,1,1,416.16907,1868.9739,624.81647,1483.6864,346.53296,1903.4253,427.57492,1880.8634,42.213093,43.70884,0,0
84737630749,1,1,412.7379,1885.6282,725.08295,1495.1382,465.96545,1889.7675,427.57492,1889.7675,43.465595,42.61103,0,0
84773121791,1,1,409.2481,1902.5671,716.53143,1497.4286,453.26285,1899.337,427.57492,1889.7675,43.593407,42.62726,0,0
84804449864,1,1,405.49725,1920.7731,651.6112,1476.8154,374.14243,1873.6394,427.57492,1889.7675,43.041306,42.34856,0,0
84838290072,1,1,403.59015,1930.0299,690.8769,1514.6062,426.8895,1931.5994,427.57492,1889.7675,42.118183,42.83744,0,0
84874062989,1,1,403.59015,1930.0299,733.0644,1590.1876,475.49286,2013.3553,427.57492,1889.7675,42.680904,42.32675,0,0
84904621687,1,1,403.59015,1930.0299,730.6414,1657.7527,469.342,2099.04,427.57492,1931.5994,42.660275,42.694027,0,0
84937467676,1,1,403.59015,1930.0299,711.543,1661.1884,441.84998,2107.2083,441.84998,2013.3553,42.920944,42.602856,0,0
84971378093,1,1,403.59015,1930.0299,739.478,1624.5427,479.53275,2056.1453,441.84998,2056.1453,44.083107,42.785366,0,0
85005741687,1,1,403.59015,1930.0299,667.1465,1700.1243,380.35403,2138.4175,441.84998,2056.1453,43.201218,43.08571,0,0
85039350333,1,1,403.59015,1930.0299,641.1356,1660.0431,351.2184,2095.3538,441.84998,2056.1453,43.592373,42.60147,0,0
85070247103,1,1,403.59015,1930.0299,565.31213,1603.9297,271.86014,2036.9187,380.35403,2056.1453,43.15978,43.900803,0,0
85104229447,1,1,403.59015,1930.0299,600.51587,1630.2687,311.40836,2079.2317,351.2184,2056.1453,43.111713,44.47116,0,0
85137213614,1,1,403.59015,1930.0299,638.0713,1684.0919,348.21646,2124.2678,348.21646,2056.1453,43.28334,43.840908,1,0
85172761114,1,1,403.59015,1930.0299,592.0,1658.898,302.45215,2112.9084,348.21646,2079.2317,42.473682,43.250927,1,0
85203242885,1,1,403.59015,1930.0299,657.1697,1607.3652,376.9015,2051.0806,348.21646,2056.1453,43.203243,43.210567,1,0
85241405124,1,1,403.59015,1930.0299,633.08295,1652.027,348.05606,2101.8262,348.21646,2079.2317,43.604965,44.653343,1,0
85271056895,1,1,403.59015,1930.0299,638.1426,1665.769,353.59875,2117.0715,348.21646,2079.2317,43.8724,44.135956,1,0
85304604812,1,1,403.59015,1930.0299,769.83594,1622.2524,523.92163,2047.9606,348.21646,2079.2317,44.31867,44.136883,1,0
85338265437,1,1,403.59015,1930.0299,741.04584,1653.1721,481.68903,2092.2412,353.59875,2079.2317,44.807213,43.122845,1,0
85370439030,1,1,403.59015,1930.0299,750.0249,1647.4462,495.94742,2085.1802,481.68903,2079.2317,44.519753,43.388035,1,0
85403564603,1,1,403.59015,1930.0299,594.3517,1646.301,303.69235,2093.545,353.59875,2085.1802,42.95259,42.213314,1,0
85437412624,1,1,403.59015,1930.0299,605.5043,1605.0748,318.2862,2048.9597,353.59875,2079.2317,43.805614,44.060192,1,0
85471912103,1,1,403.59015,1930.0299,596.8815,1579.881,311.02612,2017.765,318.2862,2079.2317,42.946255,43.49387,1,0
85503763978,1,1,403.59015,1930.0299,564.8846,1632.559,273.46414,2080.3374,318.2862,2079.2317,44.427593,43.628124,1,0
85539125593,1,1,403.59015,1930.0299,588.5794,1690.9628,288.5464,2122.4934,311.02612,2079.2317,43.574596,43.09108,1,0
85569990124,1,1,403.59015,1930.0299,542.6863,1661.1884,248.08704,2103.0361,288.5464,2080.3374,44.08231,43.244053,1,0
85603754551,1,1,403.59015,1930.0299,681.8978,1602.7844,404.3492,2033.8994,311.02612,2079.2317,43.271294,43.9163,1,0
85637051634,1,1,403.59015,1930.0299,567.6638,1605.0748,274.40134,2042.2681,288.5464,2079.2317,43.660767,42.225628,1,0
85672895384,1,1,403.59015,1930.0299,675.1991,1600.4941,396.95392,2034.4857,311.02612,2042.2681,43.26135,41.805653,1,0
85705998197,1,1,403.59015,1930.0299,661.44543,1711.5759,366.773,2099.5115,311.02612,2079.2317,44.29107,44.258335,1,0
85736598978,1,1,403.59015,1930.0299,583.7336,1811.206,335.82513,1643.8867,335.82513,2042.2681,44.05961,44.143753,1,0
85770517364,1,1,403.59015,1930.0299,581.7026,1858.1582,344.60672,1675.6112,335.82513,2042.2681,43.15232,45.565624,1,0
85804122624,1,1,403.59015,1930.0299,466.39963,1624.5427,259.381,1351.7278,335.82513,1675.6112,44.067,45.378006,1,0
85837391270,1,1,403.59015,1930.0299,605.433,1855.8677,328.04355,1765.9972,335.82513,1765.9972,44.063007,44.058723,1,0
85870312364,1,1,403.59015,1930.0299,742.47107,1574.1552,438.68564,1841.8253,335.82513,1765.9972,46.08363,43.57043,1,0
85904538978,1,1,403.59015,1930.0299,799.48114,1566.1389,551.87854,1935.0157,335.82513,1765.9972,43.90111,43.3029,1,0
85936621061,1,1,403.59015,1930.0299,877.72754,1530.6385,685.3659,1872.9261,438.68564,1841.8253,43.428688,42.392807,1,0
85969514499,1,1,403.59015,1930.0299,761.4269,1515.7513,511.23773,1902.625,511.23773,1872.9261,43.596245,42.776237,1,0
86003576061,1,1,403.59015,1930.0299,644.1286,1579.881,362.20526,2010.411,438.68564,1872.9261,42.99286,42.39688,1,0
86037809759,1,1,403.59015,1930.0299,679.0473,1519.1868,409.1202,1938.1251,438.68564,1902.625,42.595028,42.122993,1,0
86070784238,1,1,403.59015,1930.0299,657.09845,1535.2192,382.2772,1964.1625,409.1202,1938.1251,43.456005,42.270985,1,0
86104068509,1,1,403.59015,1930.0299,734.2046,1567.2842,474.5154,1982.9159,438.68564,1938.1251,42.620308,42.392998,1,0
86137488405,1,1,403.59015,1930.0299,730.2139,1593.623,471.0818,2023.0946,438.68564,1964.1625,42.228626,41.88767,1,0
86172543926,1,1,403.59015,1930.0299,723.5152,1562.7034,461.15213,1982.4838,461.15213,1982.4838,42.783802,41.563457,1,0
86202213197,1,1,403.59015,1930.0299,738.62286,1526.0579,483.63605,1931.5853,461.15213,1964.1625,42.893917,41.863132,1,0
86237339082,1,1,403.59015,1930.0299,637.78625,1499.7189,362.41327,1917.73,461.15213,1964.1625,42.295216,41.38782,1,0
86270028665,1,1,403.59015,1930.0299,685.0334,1466.5088,418.93695,1873.7358,461.15213,1931.5853,42.356472,41.83389,1,0
86303122624,1,1,403.59015,1930.0299,707.6949,1433.2988,449.61572,1823.9669,449.61572,1917.73,43.158348,42.383083,1,0
86336984134,1,1,403.59015,1930.0299,760.42926,1488.2671,513.4409,1874.2096,461.15213,1874.2096,42.89242,42.06465,1,0
86369525280,1,1,403.59015,1930.0299,717.8142,1574.1552,451.5894,1999.9312,451.5894,1917.73,42.62941,43.098583,1,0
86401639655,1,1,403.59015,1930.0299,667.78784,1587.8972,389.32095,2026.2601,451.5894,1917.73,42.193344,42.99197,1,0
86435275124,1,1,403.59015,1930.0299,694.5826,1553.542,422.7466,1977.4941,451.5894,1977.4941,42.461388,42.37049,1,0
