accuracy,precision,gt_x,gt_y
0.35355664749672117,0.007733532743897547,0.7717402969626749,0.5902050417930895
1.6130996031517697,0.025667006079226843,4.0842573203179,10.06237407932714
0.6388612859864528,0.01787372528610517,4.767880419898999,7.161372005109707
0.24132333550888693,0.011294293908643947,1.472828297776697,2.21224548762293
0.35509385854975917,0.007144300829966398,7.070379469810939,3.5948715607189574
0.44989465058263045,0.04712857280524593,5.29254621657778,0.8368635421591603
0.5436703191296606,0.028921649214313706,1.5605916653160778,6.110916874904467
0.5903378315311412,0.0022590377712146097,3.8518082436351655,6.886007695610694
0.3111236262717487,0.029094398504299724,1.9628917421863485,3.4296102003785847
0.6513645089563372,0.022634938991206527,1.3183961661114327,6.450439734793896
1.1235554008592754,0.02729672402879992,5.077774791255781,9.267385887355172
0.3444026508223888,0.011504527922326403,2.946828948109546,3.448307903284909
0.6135087377366932,0.020598785013272565,5.787915875286295,7.903804694434793
0.7340837437092845,0.017498260234874042,3.76470018760058,7.497502228802725
1.8218463057919967,0.045336541958065836,2.4300140079990835,9.5146130789606
0.5860513829249049,0.005162295138407441,2.4965337442576594,0.6071631744124182
0.6418202903141433,0.03809613025945244,4.917209083683498,6.6638124694935446
0.5484838220465318,0.0,4.431467310388644,2.1904352644305596
0.3429135752837437,0.02632113096753304,5.262275128021804,14.108445105622273
0.2962559658160482,0.025699866751266984,3.168708831405714,1.80265435477823
0.2579509325283883,0.04188793906246251,4.116189709871917,1.9612763676971072
0.3186909206745307,0.002214350481347902,6.622522019275405,2.4507735315921386
0.7774235121350441,0.016541120155444414,1.8582044274427303,3.403849701571554
0.24935039120976124,0.02266393710688667,0.7705822990447758,0.44685964737793343
