timestamp,trackingState,hasCalibrated,gtX,gtY,rawX,rawY,calibratedX,calibratedY,filteredX,filteredY,leftDistance,rightDistance,showGaze,positionID
356618654395,1,1,564.5,1149.0,684.1782,936.8662,664.5851,1348.777,664.5851,1348.777,31.054081,32.738766,0,0
356658662885,1,1,564.5,1149.0,721.94745,915.1079,703.92236,1311.8915,703.92236,1311.8915,31.346655,30.515465,0,0
356688935281,1,1,564.5,1149.0,714.5361,913.39014,702.4801,1315.881,702.4801,1315.881,31.466812,31.583027,0,0
356718604656,1,1,564.5,1149.0,709.26263,797.72766,699.67035,1134.3337,0.0,0.0,30.993774,30.740753,0,0
356755911479,1,1,564.5,1149.0,701.8513,852.12335,684.6505,1220.8169,684.6505,1311.8915,31.887892,31.440178,0,0
356790221947,1,1,564.5,1149.0,599.01935,964.923,540.9073,1407.614,684.6505,1311.8915,31.984379,31.683924,0,0
356825089708,1,1,564.5,1149.0,576.57166,948.31793,520.86945,1388.9263,684.6505,1311.8915,30.768305,31.85319,0,0
356859474812,1,1,564.5,1149.0,681.8978,917.3983,653.8975,1314.9218,653.8975,1314.9218,29.951288,32.71638,0,0
356890590333,1,1,564.5,1149.0,659.73517,975.22955,629.37427,1406.409,653.8975,1314.9218,31.865519,32.97917,0,0
356923395749,1,1,564.5,1149.0,578.78076,898.50287,533.48346,1298.2782,653.8975,1314.9218,31.055462,36.664833,0,0
356957121062,1,1,564.5,1149.0,623.605,840.09906,578.681,1208.6799,629.37427,1314.9218,29.56881,33.037666,0,0
356989246739,1,1,564.5,1149.0,632.3703,895.64,588.8414,1303.973,588.8414,1303.973,30.555622,33.41406,0,0
357023075176,1,1,564.5,1149.0,634.7932,907.09174,586.3091,1324.0857,588.8414,1314.9218,30.112053,32.491787,0,0
357059431010,1,1,564.5,1149.0,716.3889,521.7409,706.1052,699.9198,588.8414,1303.973,30.6411,30.50291,0,0
357090123093,1,1,564.5,1149.0,704.2743,416.09872,681.2522,526.73083,588.8414,1303.973,30.984724,31.607569,0,0
357123288614,1,1,564.5,1149.0,789.5044,448.16357,791.0585,606.98395,681.2522,699.9198,30.431967,31.493784,0,0
357155403718,1,1,564.5,1149.0,848.65234,404.36072,867.50305,576.4829,681.2522,606.98395,29.625511,31.099789,0,0
357190629499,1,1,564.5,1149.0,852.92816,409.51395,874.59784,577.3008,791.0585,606.98395,30.315075,31.36729,0,0
357222462468,1,1,564.5,1149.0,817.5819,400.35257,816.0069,551.2308,816.0069,577.3008,29.853645,31.860617,0,0
357256830124,1,1,564.5,1149.0,701.70886,881.89795,662.661,1271.2754,791.0585,606.98395,29.445873,31.074806,0,0
357286494968,1,1,564.5,1149.0,688.31146,912.245,653.8105,1319.639,791.0585,606.98395,28.809324,31.755463,0,0
357319484864,1,1,564.5,1149.0,637.0736,928.85004,595.2641,1346.591,662.661,1271.2754,29.117138,33.063107,0,0
357353812364,1,1,564.5,1149.0,622.5361,926.55963,570.8715,1352.6873,653.8105,1319.639,29.880266,33.19479,0,0
357390002885,1,1,564.5,1149.0,600.23083,888.769,546.9498,1287.0596,595.2641,1287.0596,29.387579,32.383755,0,0
357420564499,1,1,564.5,1149.0,649.6871,881.89795,599.8593,1273.0161,599.8593,1287.0596,29.752028,32.769646,0,0
357453031374,1,1,564.5,1149.0,631.87146,937.4388,577.9543,1375.5029,595.2641,1287.0596,29.774128,31.935253,0,0
357486092728,1,1,564.5,1149.0,657.02716,939.7292,613.8663,1368.6459,599.8593,1287.0596,29.740013,32.905483,0,0
357521880905,1,1,564.5,1149.0,621.96594,908.2369,568.0327,1331.4873,595.2641,1331.4873,29.70582,33.18065,0,0
357552558041,1,1,564.5,1149.0,579.3153,900.2207,507.78363,1313.0653,595.2641,1313.0653,29.566578,33.956345,0,0
357587716530,1,1,564.5,1149.0,585.30133,962.6326,519.28485,1409.8317,568.0327,1331.4873,29.671158,33.31334,0,0
357618941062,1,1,564.5,1149.0,609.92255,950.03564,567.6788,1392.903,567.6788,1331.4873,30.751375,35.16492,0,0
